,Brand,Model,Gear,KM,Category,Energie,Year,Price,longitude,latitude,State
10831,VOLKSWAGEN,GOLF,MANUELLE,53571,Second-Hand,DIESEL,2017,17390.0,-0.4812666666666667,46.3231,NOUVELLE-AQUITAINE
10832,VOLKSWAGEN,T-ROC,AUTOMATIQUE,14061,Second-Hand,ESSENCE,2020,29490.0,-1.6219,47.2709,PAYS DE LA LOIRE
10833,VOLKSWAGEN,TIGUAN,MANUELLE,25544,Second-Hand,DIESEL,2020,28999.0,-1.5497,47.1814,PAYS DE LA LOIRE
10834,VOLKSWAGEN,GOLF,AUTOMATIQUE,8000,Second-Hand,HYBRIDE,2020,28200.0,-1.6219,47.2709,PAYS DE LA LOIRE
10835,VOLKSWAGEN,GOLF,AUTOMATIQUE,100,New,HYBRIDE,2020,32990.0,6.24165,48.6838,GRAND EST
10836,VOLKSWAGEN,GOLF,AUTOMATIQUE,13612,Second-Hand,HYBRIDE,2020,25990.0,-1.6219,47.2709,PAYS DE LA LOIRE
10837,VOLKSWAGEN,T-ROC,MANUELLE,32559,Second-Hand,ESSENCE,2019,21490.0,-1.3647428571428573,47.7167,PAYS DE LA LOIRE
10838,VOLKSWAGEN,POLO,MANUELLE,13136,Second-Hand,ESSENCE,2020,20690.0,4.0333,49.25,GRAND EST
10839,VOLKSWAGEN,POLO,MANUELLE,13488,Second-Hand,ESSENCE,2019,13945.0,2.3224,49.9033,HAUTS-DE-FRANCE
10840,VOLKSWAGEN,T-ROC,MANUELLE,7000,Second-Hand,ESSENCE,2021,28900.0,2.3224,49.9033,HAUTS-DE-FRANCE
10841,VOLKSWAGEN,GOLF,AUTOMATIQUE,67225,Second-Hand,ESSENCE,2018,17800.0,6.143630952380952,47.6563,BOURGOGNE-FRANCHE-COMTÉ
10842,VOLKSWAGEN,UP!,MANUELLE,62500,Second-Hand,ESSENCE,2017,7980.0,6.073166666666666,45.8406,AUVERGNE-RHÔNE-ALPES
10843,VOLKSWAGEN,GOLF,MANUELLE,12335,Second-Hand,ESSENCE,2020,23990.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10844,VOLKSWAGEN,GOLF,MANUELLE,10200,Second-Hand,ESSENCE,2019,18690.0,4.0333,49.25,GRAND EST
10845,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,7,New,DIESEL,2020,39990.0,4.0333,49.25,GRAND EST
10846,VOLKSWAGEN,T-ROC,AUTOMATIQUE,51934,Second-Hand,DIESEL,2019,23989.0,7.1297375,49.0895,GRAND EST
10847,VOLKSWAGEN,POLO,AUTOMATIQUE,69133,Second-Hand,ESSENCE,2013,9690.0,-0.6338,44.8325,NOUVELLE-AQUITAINE
10848,VOLKSWAGEN,GOLF,MANUELLE,5000,Second-Hand,ESSENCE,2021,26040.0,3.1161866666666667,45.9341,AUVERGNE-RHÔNE-ALPES
10849,VOLKSWAGEN,POLO,AUTOMATIQUE,25,New,ESSENCE,2020,18289.0,3.9440588235294123,49.0107,GRAND EST
10850,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,4800,Second-Hand,DIESEL,2020,34690.0,0.14593333333333333,45.7167,NOUVELLE-AQUITAINE
10851,VOLKSWAGEN,UP!,MANUELLE,21235,Second-Hand,ESSENCE,2018,7990.0,-1.70085,48.1559,BRETAGNE
10852,VOLKSWAGEN,GOLF,AUTOMATIQUE,5000,Second-Hand,HYBRIDE,2021,40999.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10853,VOLKSWAGEN,TIGUAN,MANUELLE,112129,Second-Hand,DIESEL,2015,13984.0,6.24165,48.6838,GRAND EST
10854,VOLKSWAGEN,POLO,MANUELLE,31182,Second-Hand,ESSENCE,2018,15990.0,2.75395,50.28100000000001,HAUTS-DE-FRANCE
10855,VOLKSWAGEN,UP!,MANUELLE,5000,Second-Hand,ESSENCE,2021,14200.0,3.1161866666666667,45.9341,AUVERGNE-RHÔNE-ALPES
10856,VOLKSWAGEN,TIGUAN,MANUELLE,16100,Second-Hand,DIESEL,2019,30999.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10857,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,5500,Second-Hand,HYBRIDE,2021,41490.0,6.1493,48.6837,GRAND EST
10858,VOLKSWAGEN,T-ROC,MANUELLE,13173,Second-Hand,ESSENCE,2020,26480.0,6.143630952380952,47.6563,BOURGOGNE-FRANCHE-COMTÉ
10859,VOLKSWAGEN,GOLF,MANUELLE,2000,Second-Hand,ESSENCE,2021,25490.0,-1.6030000000000002,48.1212,BRETAGNE
10860,VOLKSWAGEN,GOLF,AUTOMATIQUE,8750,Second-Hand,ESSENCE,2019,22900.0,4.0333,49.25,GRAND EST
10861,VOLKSWAGEN,T-ROC,AUTOMATIQUE,5000,Second-Hand,ESSENCE,2021,33900.0,3.9440588235294123,49.0107,GRAND EST
10862,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,71025,Second-Hand,DIESEL,2018,31985.0,1.8333,50.1,HAUTS-DE-FRANCE
10863,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,42400,Second-Hand,DIESEL,2019,32990.0,2.7807,50.4198,HAUTS-DE-FRANCE
10864,VOLKSWAGEN,GOLF,MANUELLE,20150,Second-Hand,DIESEL,2020,24990.0,-1.6219,47.2709,PAYS DE LA LOIRE
10865,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,10,New,HYBRIDE,2021,42990.0,6.24165,48.6838,GRAND EST
10866,VOLKSWAGEN,GOLF,MANUELLE,14929,Second-Hand,ESSENCE,2020,25290.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10867,VOLKSWAGEN,T-ROC,AUTOMATIQUE,3356,Second-Hand,ESSENCE,2020,29884.0,2.3224,49.9033,HAUTS-DE-FRANCE
10868,VOLKSWAGEN,POLO,AUTOMATIQUE,7967,Second-Hand,ESSENCE,2020,20990.0,-1.6219,47.2709,PAYS DE LA LOIRE
10869,VOLKSWAGEN,POLO,AUTOMATIQUE,10965,Second-Hand,ESSENCE,2020,19325.0,3.9440588235294123,49.0107,GRAND EST
10870,VOLKSWAGEN,T-ROC,AUTOMATIQUE,62037,Second-Hand,ESSENCE,2018,25900.0,2.31285,48.8637,ÎLE-DE-FRANCE
10871,VOLKSWAGEN,T-ROC,MANUELLE,5000,Second-Hand,ESSENCE,2021,26100.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10872,VOLKSWAGEN,POLO,MANUELLE,26024,Second-Hand,DIESEL,2019,15985.0,6.24165,48.6838,GRAND EST
10873,VOLKSWAGEN,UP!,MANUELLE,4200,Second-Hand,ESSENCE,2020,11890.0,6.1493,48.6837,GRAND EST
10874,VOLKSWAGEN,GOLF,AUTOMATIQUE,15258,Second-Hand,ESSENCE,2019,33499.0,-1.5497,47.1814,PAYS DE LA LOIRE
10875,VOLKSWAGEN,GOLF,MANUELLE,36056,Second-Hand,ESSENCE,2019,17610.0,3.9440588235294123,49.0107,GRAND EST
10876,VOLKSWAGEN,POLO,MANUELLE,3000,Second-Hand,ESSENCE,2021,17995.0,3.5377666666666667,45.8207,AUVERGNE-RHÔNE-ALPES
10877,VOLKSWAGEN,T-ROC,AUTOMATIQUE,90280,Second-Hand,ESSENCE,2018,23887.0,6.2187833333333336,49.1329,GRAND EST
10878,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,6500,Second-Hand,HYBRIDE,2021,41455.0,6.24165,48.6838,GRAND EST
10879,VOLKSWAGEN,TIGUAN,MANUELLE,9250,Second-Hand,ESSENCE,2020,23990.0,5.878564999999999,48.6667,GRAND EST
10880,VOLKSWAGEN,T-ROC,AUTOMATIQUE,100,New,ESSENCE,2021,32900.0,6.1493,48.6837,GRAND EST
10881,VOLKSWAGEN,GOLF,AUTOMATIQUE,2198,Second-Hand,HYBRIDE,2020,29889.0,6.2187833333333336,49.1329,GRAND EST
10882,VOLKSWAGEN,POLO,MANUELLE,16592,Second-Hand,ESSENCE,2017,11490.0,3.06305,50.3404,HAUTS-DE-FRANCE
10883,VOLKSWAGEN,POLO,MANUELLE,41530,Second-Hand,ESSENCE,2015,11490.0,2.9567222222222216,50.6223,HAUTS-DE-FRANCE
10884,VOLKSWAGEN,POLO,AUTOMATIQUE,8053,Second-Hand,ESSENCE,2020,17949.0,2.3224,49.9033,HAUTS-DE-FRANCE
10885,VOLKSWAGEN,GOLF,MANUELLE,10000,Second-Hand,ESSENCE,2021,28990.0,3.06305,50.3404,HAUTS-DE-FRANCE
10886,VOLKSWAGEN,POLO,MANUELLE,100,New,ESSENCE,2021,17239.0,4.0333,49.25,GRAND EST
10887,VOLKSWAGEN,UP!,MANUELLE,16282,Second-Hand,ESSENCE,2019,11894.0,2.3224,49.9033,HAUTS-DE-FRANCE
10888,VOLKSWAGEN,T-ROC,MANUELLE,31016,Second-Hand,ESSENCE,2019,22485.0,6.24165,48.6838,GRAND EST
10889,VOLKSWAGEN,GOLF,AUTOMATIQUE,5000,Second-Hand,DIESEL,2021,40999.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10890,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,72983,Second-Hand,DIESEL,2018,24489.0,6.2187833333333336,49.1329,GRAND EST
10891,VOLKSWAGEN,GOLF,MANUELLE,10,New,ESSENCE,2020,21690.0,4.0333,49.25,GRAND EST
10892,VOLKSWAGEN,TIGUAN,MANUELLE,86856,Second-Hand,DIESEL,2017,19495.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10893,VOLKSWAGEN,POLO,MANUELLE,53441,Second-Hand,ESSENCE,2018,12990.0,4.0333,49.25,GRAND EST
10894,VOLKSWAGEN,GOLF,MANUELLE,9380,Second-Hand,DIESEL,2020,24990.0,4.0333,49.25,GRAND EST
10895,VOLKSWAGEN,GOLF,AUTOMATIQUE,10000,Second-Hand,DIESEL,2021,33283.0,6.2187833333333336,49.1329,GRAND EST
10896,VOLKSWAGEN,POLO,MANUELLE,1000,Second-Hand,ESSENCE,2021,15900.0,6.24165,48.6838,GRAND EST
10897,VOLKSWAGEN,POLO,AUTOMATIQUE,3750,Second-Hand,ESSENCE,2021,21490.0,4.0333,49.25,GRAND EST
10898,VOLKSWAGEN,T-ROC,AUTOMATIQUE,36100,Second-Hand,DIESEL,2019,29990.0,-1.5497,47.1814,PAYS DE LA LOIRE
10899,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,8000,Second-Hand,DIESEL,2021,44900.0,3.9440588235294123,49.0107,GRAND EST
10900,VOLKSWAGEN,UP!,MANUELLE,1500,Second-Hand,ESSENCE,2021,13995.0,3.5377666666666667,45.8207,AUVERGNE-RHÔNE-ALPES
10901,VOLKSWAGEN,POLO,AUTOMATIQUE,17004,Second-Hand,ESSENCE,2017,20990.0,6.6433,49.1169,GRAND EST
10902,VOLKSWAGEN,GOLF,AUTOMATIQUE,17300,Second-Hand,ESSENCE,2019,33990.0,4.0333,49.25,GRAND EST
10903,VOLKSWAGEN,GOLF,AUTOMATIQUE,4500,Second-Hand,HYBRIDE,2021,40900.0,6.1493,48.6837,GRAND EST
10904,VOLKSWAGEN,GOLF,MANUELLE,5000,Second-Hand,ESSENCE,2021,26700.0,3.1161866666666667,45.9341,AUVERGNE-RHÔNE-ALPES
10905,VOLKSWAGEN,POLO,MANUELLE,19982,Second-Hand,ESSENCE,2017,11995.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10906,VOLKSWAGEN,GOLF,AUTOMATIQUE,12838,Second-Hand,HYBRIDE,2020,31490.0,0.14593333333333333,45.7167,NOUVELLE-AQUITAINE
10907,VOLKSWAGEN,T-ROC,MANUELLE,26069,Second-Hand,ESSENCE,2018,19795.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10908,VOLKSWAGEN,UP!,MANUELLE,15737,Second-Hand,ESSENCE,2019,8990.0,3.06305,50.3404,HAUTS-DE-FRANCE
10909,VOLKSWAGEN,TIGUAN,MANUELLE,119000,Second-Hand,DIESEL,2016,21999.0,-1.5497,47.1814,PAYS DE LA LOIRE
10910,VOLKSWAGEN,TIGUAN,MANUELLE,40994,Second-Hand,DIESEL,2018,28990.0,-0.4812666666666667,46.3231,NOUVELLE-AQUITAINE
10911,VOLKSWAGEN,GOLF,AUTOMATIQUE,258,Second-Hand,HYBRIDE,2021,32900.0,4.3546,48.9185,GRAND EST
10912,VOLKSWAGEN,T-ROC,MANUELLE,30246,Second-Hand,ESSENCE,2019,21990.0,-1.6030000000000002,48.1212,BRETAGNE
10913,VOLKSWAGEN,T-ROC,AUTOMATIQUE,1500,Second-Hand,DIESEL,2021,34990.0,1.8333,50.1,HAUTS-DE-FRANCE
10914,VOLKSWAGEN,TIGUAN,MANUELLE,97492,Second-Hand,DIESEL,2015,15990.0,6.350984615384616,46.9,BOURGOGNE-FRANCHE-COMTÉ
10915,VOLKSWAGEN,GOLF,AUTOMATIQUE,9744,Second-Hand,ESSENCE,2020,26495.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10916,VOLKSWAGEN,POLO,MANUELLE,7045,Second-Hand,ESSENCE,2020,18990.0,-1.6219,47.2709,PAYS DE LA LOIRE
10917,VOLKSWAGEN,POLO,MANUELLE,4000,Second-Hand,ESSENCE,2020,17690.0,-1.6030000000000002,48.1212,BRETAGNE
10918,VOLKSWAGEN,T-ROC,AUTOMATIQUE,15005,Second-Hand,ESSENCE,2020,25690.0,4.0333,49.25,GRAND EST
10919,VOLKSWAGEN,POLO,MANUELLE,38881,Second-Hand,ESSENCE,2015,11995.0,3.5377666666666667,45.8207,AUVERGNE-RHÔNE-ALPES
10920,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,9900,Second-Hand,DIESEL,2020,40490.0,2.3224,49.9033,HAUTS-DE-FRANCE
10921,VOLKSWAGEN,POLO,MANUELLE,10710,Second-Hand,DIESEL,2018,16139.0,4.3546,48.9185,GRAND EST
10922,VOLKSWAGEN,GOLF,AUTOMATIQUE,19358,Second-Hand,ESSENCE,2019,34990.0,4.8089,43.9483,PROVENCE-ALPES-CÔTE D'AZUR
10923,VOLKSWAGEN,GOLF,MANUELLE,18350,Second-Hand,ESSENCE,2019,14990.0,3.1213,50.7533,HAUTS-DE-FRANCE
10924,VOLKSWAGEN,POLO,MANUELLE,5000,Second-Hand,ESSENCE,2021,17750.0,3.1161866666666667,45.9341,AUVERGNE-RHÔNE-ALPES
10925,VOLKSWAGEN,POLO,MANUELLE,5415,Second-Hand,ESSENCE,2020,15990.0,5.878564999999999,48.6667,GRAND EST
10926,VOLKSWAGEN,GOLF,MANUELLE,10,New,ESSENCE,2020,22980.0,4.8715,45.7025,AUVERGNE-RHÔNE-ALPES
10927,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,5000,Second-Hand,DIESEL,2021,39300.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10928,VOLKSWAGEN,GOLF,MANUELLE,1900,Second-Hand,ESSENCE,2019,19999.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10929,VOLKSWAGEN,POLO,MANUELLE,75000,Second-Hand,DIESEL,2019,15470.0,6.6433,49.1169,GRAND EST
10930,VOLKSWAGEN,GOLF,MANUELLE,73892,Second-Hand,ESSENCE,2014,12886.0,6.24165,48.6838,GRAND EST
10931,VOLKSWAGEN,GOLF,MANUELLE,55214,Second-Hand,DIESEL,2018,17990.0,-1.6219,47.2709,PAYS DE LA LOIRE
10932,VOLKSWAGEN,POLO,AUTOMATIQUE,40450,Second-Hand,ESSENCE,2018,15490.0,-1.5497,47.1814,PAYS DE LA LOIRE
10933,VOLKSWAGEN,POLO,MANUELLE,96315,Second-Hand,ESSENCE,2015,9490.0,-1.5497,47.1814,PAYS DE LA LOIRE
10934,VOLKSWAGEN,POLO,MANUELLE,3500,Second-Hand,ESSENCE,2021,15490.0,2.3224,49.9033,HAUTS-DE-FRANCE
10935,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,6742,Second-Hand,DIESEL,2020,36790.0,3.06305,50.3404,HAUTS-DE-FRANCE
10936,VOLKSWAGEN,TIGUAN,MANUELLE,68500,Second-Hand,DIESEL,2016,21490.0,-0.4812666666666667,46.3231,NOUVELLE-AQUITAINE
10937,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,25969,Second-Hand,DIESEL,2018,27490.0,-1.6219,47.2709,PAYS DE LA LOIRE
10938,VOLKSWAGEN,GOLF,AUTOMATIQUE,1241,Second-Hand,HYBRIDE,2020,26950.0,-1.70085,48.1559,BRETAGNE
10939,VOLKSWAGEN,GOLF,AUTOMATIQUE,2000,Second-Hand,HYBRIDE,2021,37595.0,3.5377666666666667,45.8207,AUVERGNE-RHÔNE-ALPES
10940,VOLKSWAGEN,UP!,MANUELLE,500,Second-Hand,ESSENCE,2020,11990.0,6.6433,49.1169,GRAND EST
10941,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,5000,Second-Hand,DIESEL,2021,37999.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10942,VOLKSWAGEN,UP!,MANUELLE,10,New,ESSENCE,2020,10490.0,6.1493,48.6837,GRAND EST
10943,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,65848,Second-Hand,DIESEL,2018,29990.0,-1.3647428571428573,47.7167,PAYS DE LA LOIRE
10944,VOLKSWAGEN,TIGUAN,MANUELLE,5000,Second-Hand,ESSENCE,2021,33000.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10945,VOLKSWAGEN,POLO,AUTOMATIQUE,7300,Second-Hand,ESSENCE,2020,18984.0,6.24165,48.6838,GRAND EST
10946,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,10,New,DIESEL,2021,43990.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10947,VOLKSWAGEN,T-ROC,AUTOMATIQUE,5000,Second-Hand,DIESEL,2021,37500.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10948,VOLKSWAGEN,T-ROC,MANUELLE,500,Second-Hand,ESSENCE,2021,23900.0,-1.6219,47.2709,PAYS DE LA LOIRE
10949,VOLKSWAGEN,POLO,AUTOMATIQUE,5628,Second-Hand,ESSENCE,2020,19990.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10950,VOLKSWAGEN,T-ROC,AUTOMATIQUE,16,New,DIESEL,2020,30980.0,6.073166666666666,45.8406,AUVERGNE-RHÔNE-ALPES
10951,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,7500,Second-Hand,DIESEL,2020,43900.0,1.8333,50.1,HAUTS-DE-FRANCE
10952,VOLKSWAGEN,POLO,MANUELLE,35200,Second-Hand,DIESEL,2018,14290.0,3.06305,50.3404,HAUTS-DE-FRANCE
10953,VOLKSWAGEN,POLO,AUTOMATIQUE,5000,Second-Hand,ESSENCE,2021,25495.0,3.5377666666666667,45.8207,AUVERGNE-RHÔNE-ALPES
10954,VOLKSWAGEN,POLO,MANUELLE,12555,Second-Hand,ESSENCE,2020,16390.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10955,VOLKSWAGEN,POLO,MANUELLE,9875,Second-Hand,ESSENCE,2020,17490.0,-1.3647428571428573,47.7167,PAYS DE LA LOIRE
10956,VOLKSWAGEN,UP!,MANUELLE,5500,Second-Hand,ESSENCE,2021,12895.0,3.5377666666666667,45.8207,AUVERGNE-RHÔNE-ALPES
10957,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,5000,Second-Hand,DIESEL,2021,44080.0,3.1161866666666667,45.9341,AUVERGNE-RHÔNE-ALPES
10958,VOLKSWAGEN,GOLF,AUTOMATIQUE,23224,Second-Hand,DIESEL,2020,26334.0,1.8333,50.1,HAUTS-DE-FRANCE
10959,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,129900,Second-Hand,DIESEL,2017,24900.0,2.1939,48.782,ÎLE-DE-FRANCE
10960,VOLKSWAGEN,POLO,MANUELLE,20564,Second-Hand,DIESEL,2019,15490.0,3.01025,50.633,HAUTS-DE-FRANCE
10961,VOLKSWAGEN,UP!,MANUELLE,5000,Second-Hand,ESSENCE,2021,14000.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10962,VOLKSWAGEN,POLO,MANUELLE,66952,Second-Hand,DIESEL,2019,15687.0,6.2187833333333336,49.1329,GRAND EST
10963,VOLKSWAGEN,GOLF,AUTOMATIQUE,69693,Second-Hand,ESSENCE,2018,17490.0,-1.6219,47.2709,PAYS DE LA LOIRE
10964,VOLKSWAGEN,GOLF,AUTOMATIQUE,15070,Second-Hand,DIESEL,2020,27999.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10965,VOLKSWAGEN,GOLF,AUTOMATIQUE,8000,Second-Hand,HYBRIDE,2021,26999.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10966,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,2500,Second-Hand,DIESEL,2021,41490.0,3.06305,50.3404,HAUTS-DE-FRANCE
10967,VOLKSWAGEN,T-ROC,MANUELLE,100,New,ESSENCE,2021,23620.0,6.2187833333333336,49.1329,GRAND EST
10968,VOLKSWAGEN,TIGUAN,MANUELLE,124256,Second-Hand,DIESEL,2017,19490.0,-1.5497,47.1814,PAYS DE LA LOIRE
10969,VOLKSWAGEN,POLO,MANUELLE,4875,Second-Hand,ESSENCE,2021,16490.0,-1.70085,48.1559,BRETAGNE
10970,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,17662,Second-Hand,DIESEL,2020,34990.0,4.0333,49.25,GRAND EST
10971,VOLKSWAGEN,GOLF,MANUELLE,6098,Second-Hand,ESSENCE,2020,25490.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10972,VOLKSWAGEN,POLO,AUTOMATIQUE,14147,Second-Hand,ESSENCE,2020,18490.0,6.6433,49.1169,GRAND EST
10973,VOLKSWAGEN,UP!,MANUELLE,21471,Second-Hand,ESSENCE,2019,9990.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10974,VOLKSWAGEN,POLO,AUTOMATIQUE,50154,Second-Hand,ESSENCE,2018,15490.0,-1.6219,47.2709,PAYS DE LA LOIRE
10975,VOLKSWAGEN,GOLF,AUTOMATIQUE,8339,Second-Hand,HYBRIDE,2020,29900.0,4.0333,49.25,GRAND EST
10976,VOLKSWAGEN,GOLF,AUTOMATIQUE,7655,Second-Hand,DIESEL,2019,22497.0,4.3546,48.9185,GRAND EST
10977,VOLKSWAGEN,UP!,MANUELLE,59590,Second-Hand,ESSENCE,2017,7980.0,6.073166666666666,45.8406,AUVERGNE-RHÔNE-ALPES
10978,VOLKSWAGEN,GOLF,AUTOMATIQUE,2300,Second-Hand,HYBRIDE,2021,29990.0,1.8333,50.1,HAUTS-DE-FRANCE
10979,VOLKSWAGEN,GOLF,AUTOMATIQUE,44181,Second-Hand,ESSENCE,2017,21990.0,-1.6030000000000002,48.1212,BRETAGNE
10980,VOLKSWAGEN,GOLF,AUTOMATIQUE,33950,Second-Hand,ESSENCE,2017,17990.0,-1.3647428571428573,47.7167,PAYS DE LA LOIRE
10981,VOLKSWAGEN,POLO,MANUELLE,5000,Second-Hand,ESSENCE,2021,18060.0,3.1161866666666667,45.9341,AUVERGNE-RHÔNE-ALPES
10982,VOLKSWAGEN,TIGUAN,MANUELLE,81479,Second-Hand,DIESEL,2017,21300.0,2.4536,49.2218,HAUTS-DE-FRANCE
10983,VOLKSWAGEN,POLO,MANUELLE,16655,Second-Hand,ESSENCE,2020,15690.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10984,VOLKSWAGEN,UP!,MANUELLE,16016,Second-Hand,ESSENCE,2019,9990.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10985,VOLKSWAGEN,UP!,MANUELLE,10,New,ESSENCE,2021,13694.0,5.878564999999999,48.6667,GRAND EST
10986,VOLKSWAGEN,POLO,MANUELLE,15811,Second-Hand,ESSENCE,2018,13686.0,2.3224,49.9033,HAUTS-DE-FRANCE
10987,VOLKSWAGEN,GOLF,MANUELLE,11168,Second-Hand,ESSENCE,2020,22290.0,2.6552666666666664,50.5703,HAUTS-DE-FRANCE
10988,VOLKSWAGEN,GOLF,AUTOMATIQUE,10000,Second-Hand,ESSENCE,2020,23999.0,0.5844800000000001,46.7667,NOUVELLE-AQUITAINE
10989,VOLKSWAGEN,GOLF,AUTOMATIQUE,94569,Second-Hand,ESSENCE,2017,14990.0,3.06305,50.3404,HAUTS-DE-FRANCE
10990,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,5000,Second-Hand,DIESEL,2021,39700.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10991,VOLKSWAGEN,T-ROC,AUTOMATIQUE,12012,Second-Hand,ESSENCE,2020,25900.0,5.7224,45.1715,AUVERGNE-RHÔNE-ALPES
10992,VOLKSWAGEN,T-ROC,AUTOMATIQUE,11938,Second-Hand,DIESEL,2020,32900.0,4.0333,49.25,GRAND EST
10993,VOLKSWAGEN,GOLF,AUTOMATIQUE,50827,Second-Hand,ESSENCE,2016,17390.0,3.0863,45.7797,AUVERGNE-RHÔNE-ALPES
10994,VOLKSWAGEN,POLO,MANUELLE,19260,Second-Hand,DIESEL,2019,15980.0,4.3546,48.9185,GRAND EST
10995,VOLKSWAGEN,POLO,MANUELLE,10074,Second-Hand,ESSENCE,2020,18495.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
10996,VOLKSWAGEN,GOLF,MANUELLE,13,New,DIESEL,2019,21495.0,4.3546,48.9185,GRAND EST
10997,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,5000,Second-Hand,DIESEL,2021,45999.0,0.3333,46.5833,NOUVELLE-AQUITAINE
10998,VOLKSWAGEN,GOLF,AUTOMATIQUE,8000,Second-Hand,HYBRIDE,2020,33500.0,-1.3647428571428573,47.7167,PAYS DE LA LOIRE
10999,VOLKSWAGEN,TIGUAN,MANUELLE,24390,Second-Hand,ESSENCE,2018,24990.0,-1.6219,47.2709,PAYS DE LA LOIRE
11000,VOLKSWAGEN,GOLF,MANUELLE,26659,Second-Hand,DIESEL,2019,22384.0,6.24165,48.6838,GRAND EST
11001,VOLKSWAGEN,UP!,MANUELLE,24916,Second-Hand,ESSENCE,2018,8495.0,3.1161866666666667,45.9341,AUVERGNE-RHÔNE-ALPES
11002,VOLKSWAGEN,GOLF,AUTOMATIQUE,34160,Second-Hand,DIESEL,2019,25298.0,1.8333,50.1,HAUTS-DE-FRANCE
11003,VOLKSWAGEN,T-ROC,AUTOMATIQUE,56150,Second-Hand,DIESEL,2019,30990.0,-1.6219,47.2709,PAYS DE LA LOIRE
11004,VOLKSWAGEN,GOLF,AUTOMATIQUE,10,New,HYBRIDE,2021,35945.0,1.8333,50.1,HAUTS-DE-FRANCE
11005,VOLKSWAGEN,GOLF,MANUELLE,5000,Second-Hand,ESSENCE,2021,26000.0,3.12635,45.7516,AUVERGNE-RHÔNE-ALPES
11006,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,10,New,DIESEL,2021,37990.0,6.24165,48.6838,GRAND EST
11007,VOLKSWAGEN,GOLF,AUTOMATIQUE,10,New,ESSENCE,2020,34900.0,6.1493,48.6837,GRAND EST
11008,VOLKSWAGEN,GOLF,AUTOMATIQUE,200,Second-Hand,HYBRIDE,2021,36900.0,1.8333,50.1,HAUTS-DE-FRANCE
11009,VOLKSWAGEN,GOLF,AUTOMATIQUE,21500,Second-Hand,ESSENCE,2020,23790.0,-1.5497,47.1814,PAYS DE LA LOIRE
11010,VOLKSWAGEN,T-ROC,MANUELLE,11000,Second-Hand,DIESEL,2020,25990.0,-1.6219,47.2709,PAYS DE LA LOIRE
11011,VOLKSWAGEN,T-ROC,MANUELLE,19018,Second-Hand,ESSENCE,2019,21990.0,3.06305,50.3404,HAUTS-DE-FRANCE
