,Brand,Model,Gear,KM,Category,Energie,Year,Price,Zip_code,longitude,latitude,City,State,Region
9365,RENAULT,CAPTUR,MANUELLE,20543,Second-Hand,DIESEL,2020,19990.0,26000,4.8951,44.928,VALENCE,AUVERGNE-RHÔNE-ALPES,DRÔME
9366,RENAULT,TWINGO,MANUELLE,33814,Second-Hand,ESSENCE,2017,8890.0,74100,6.2448000000000015,46.203,"VILLE-LA-GRAND, ANNEMASSE, ÉTREMBIÈRES, JUVIGNY, AMBILLY, VÉTRAZ-MONTHOUX",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE
9367,RENAULT,CLIO,MANUELLE,58645,Second-Hand,DIESEL,2016,10495.0,63170,3.12635,45.7516,"AUBIÈRE, PÉRIGNAT-LÈS-SARLIÈVE",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
9368,RENAULT,TWINGO,MANUELLE,33019,Second-Hand,ESSENCE,2016,6900.0,26000,4.8951,44.928,VALENCE,AUVERGNE-RHÔNE-ALPES,DRÔME
9369,RENAULT,CAPTUR,MANUELLE,100,New,ESSENCE,2021,21490.0,34500,3.214,43.3412,BÉZIERS,OCCITANIE,HÉRAULT
9370,RENAULT,MEGANE,MANUELLE,8500,Second-Hand,DIESEL,2021,24990.0,13700,5.2239,43.416,"MARIGNANE, SAINT-VICTORET",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9371,RENAULT,CLIO,AUTOMATIQUE,4500,Second-Hand,HYBRIDE,2021,20490.0,59850,2.8351,50.7043,NIEPPE,HAUTS-DE-FRANCE,NORD
9372,RENAULT,MEGANE,AUTOMATIQUE,1000,Second-Hand,ESSENCE,2021,27990.0,57180,6.1335,49.3467,TERVILLE,GRAND EST,MOSELLE
9373,RENAULT,CLIO,MANUELLE,34213,Second-Hand,DIESEL,2019,12490.0,62231,1.7723666666666666,50.9456,"COQUELLES, PEUPLINGUES, SANGATTE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9374,RENAULT,CAPTUR,AUTOMATIQUE,9900,Second-Hand,HYBRIDE,2021,33990.0,62000,2.75395,50.28100000000001,"ARRAS, DAINVILLE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9375,RENAULT,TWINGO,MANUELLE,36735,Second-Hand,ESSENCE,2016,13490.0,62218,2.8532,50.438,LOISON-SOUS-LENS,HAUTS-DE-FRANCE,PAS-DE-CALAIS
9376,RENAULT,CAPTUR,MANUELLE,27500,Second-Hand,ESSENCE,2018,13780.0,54520,6.1493,48.6837,LAXOU,GRAND EST,MEURTHE-ET-MOSELLE
9377,RENAULT,CAPTUR,MANUELLE,14766,Second-Hand,DIESEL,2020,20980.0,25000,6.0182,47.2488,BESANÇON,BOURGOGNE-FRANCHE-COMTÉ,DOUBS
9378,RENAULT,CAPTUR,MANUELLE,6900,Second-Hand,ESSENCE,2020,21700.0,62231,1.7723666666666666,50.9456,"COQUELLES, PEUPLINGUES, SANGATTE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9379,RENAULT,CAPTUR,AUTOMATIQUE,18749,Second-Hand,ESSENCE,2020,21990.0,62000,2.75395,50.28100000000001,"ARRAS, DAINVILLE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9380,RENAULT,CAPTUR,AUTOMATIQUE,14590,Second-Hand,ESSENCE,2020,23450.0,62220,2.9582,50.4924,CARVIN,HAUTS-DE-FRANCE,PAS-DE-CALAIS
9381,RENAULT,CLIO,MANUELLE,7743,Second-Hand,DIESEL,2020,18490.0,74200,6.51566,46.3258,"THONON-LES-BAINS, LYAUD, MARGENCEL, ARMOY, ANTHY-SUR-LÉMAN, ALLINGES, LA FORCLAZ, REYVROZ, MARIN, LA VERNAZ",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE
9382,RENAULT,CLIO,MANUELLE,40464,Second-Hand,ESSENCE,2017,11490.0,70000,6.143630952380952,47.6563,"VALLEROIS-LE-BOIS, ÉCHENOZ-LE-SEC, BAIGNES, VESOUL, COMBERJON, PUSY-ET-ÉPENOUX, CHARMOILLE, LA DEMIE, NAVENNE, AUXON, ÉCHENOZ-LA-MÉLINE, RAZE, MONTIGNY-LÈS-VESOUL, CHARIEZ, VALLEROIS-LORIOZ, CERRE-LÈS-NOROY, DAMPVALLEY-LÈS-COLOMBE, PUSEY, NOROY-LE-BOURG, ANDELARRE, BOURSIÈRES, NOIDANS-LÈS-VESOUL, FROTEY-LÈS-VESOUL, COLOMBE-LÈS-VESOUL, VAIVRE-ET-MONTOILLE, VILLERS-LE-SEC, ANDELARROT, COULEVON, MONTCEY, COLOMBIER, MONT-LE-VERNOIS, ROSEY, MAILLEY-ET-CHAZELOT, VELLE-LE-CHÂTEL, QUINCEY, CLANS, FLAGY, LE MAGNORAY, VILLEPAROIS, VELLEFAUX, VELLEGUINDRY-ET-LEVRECEY, NEUREY-LÈS-LA-DEMIE",BOURGOGNE-FRANCHE-COMTÉ,HAUTE-SAÔNE
9383,RENAULT,CAPTUR,MANUELLE,6025,Second-Hand,ESSENCE,2020,19780.0,70000,6.143630952380952,47.6563,"VALLEROIS-LE-BOIS, ÉCHENOZ-LE-SEC, BAIGNES, VESOUL, COMBERJON, PUSY-ET-ÉPENOUX, CHARMOILLE, LA DEMIE, NAVENNE, AUXON, ÉCHENOZ-LA-MÉLINE, RAZE, MONTIGNY-LÈS-VESOUL, CHARIEZ, VALLEROIS-LORIOZ, CERRE-LÈS-NOROY, DAMPVALLEY-LÈS-COLOMBE, PUSEY, NOROY-LE-BOURG, ANDELARRE, BOURSIÈRES, NOIDANS-LÈS-VESOUL, FROTEY-LÈS-VESOUL, COLOMBE-LÈS-VESOUL, VAIVRE-ET-MONTOILLE, VILLERS-LE-SEC, ANDELARROT, COULEVON, MONTCEY, COLOMBIER, MONT-LE-VERNOIS, ROSEY, MAILLEY-ET-CHAZELOT, VELLE-LE-CHÂTEL, QUINCEY, CLANS, FLAGY, LE MAGNORAY, VILLEPAROIS, VELLEFAUX, VELLEGUINDRY-ET-LEVRECEY, NEUREY-LÈS-LA-DEMIE",BOURGOGNE-FRANCHE-COMTÉ,HAUTE-SAÔNE
9384,RENAULT,TWINGO,MANUELLE,1000,Second-Hand,ESSENCE,2021,12470.0,77100,2.8786666666666663,48.9265,"NANTEUIL-LÈS-MEAUX, MAREUIL-LÈS-MEAUX, MEAUX",ÎLE-DE-FRANCE,SEINE-ET-MARNE
9385,RENAULT,CAPTUR,MANUELLE,9406,Second-Hand,DIESEL,2020,19990.0,25300,6.350984615384616,46.9,"HOUTAUD, VUILLECIN, DOUBS, LA CLUSE-ET-MIJOUX, CHAFFOIS, ARÇON, LES ALLIÉS, PONTARLIER, LES FOURGS, SAINTE-COLOMBE, DOMMARTIN, GRANGES-NARBOZ, VERRIÈRES-DE-JOUX",BOURGOGNE-FRANCHE-COMTÉ,DOUBS
9386,RENAULT,ZOE,AUTOMATIQUE,23500,Second-Hand,ELECTRIQUE,2018,12000.0,26000,4.8951,44.928,VALENCE,AUVERGNE-RHÔNE-ALPES,DRÔME
9387,RENAULT,TWINGO,MANUELLE,10523,Second-Hand,ESSENCE,2019,11990.0,64140,-0.4,43.3,"LONS, BILLÈRE",NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES
9388,RENAULT,MEGANE,MANUELLE,18000,Second-Hand,DIESEL,2020,15499.0,44400,-1.5497,47.1814,REZÉ,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE
9389,RENAULT,MEGANE,MANUELLE,17500,Second-Hand,DIESEL,2020,19480.0,70000,6.143630952380952,47.6563,"VALLEROIS-LE-BOIS, ÉCHENOZ-LE-SEC, BAIGNES, VESOUL, COMBERJON, PUSY-ET-ÉPENOUX, CHARMOILLE, LA DEMIE, NAVENNE, AUXON, ÉCHENOZ-LA-MÉLINE, RAZE, MONTIGNY-LÈS-VESOUL, CHARIEZ, VALLEROIS-LORIOZ, CERRE-LÈS-NOROY, DAMPVALLEY-LÈS-COLOMBE, PUSEY, NOROY-LE-BOURG, ANDELARRE, BOURSIÈRES, NOIDANS-LÈS-VESOUL, FROTEY-LÈS-VESOUL, COLOMBE-LÈS-VESOUL, VAIVRE-ET-MONTOILLE, VILLERS-LE-SEC, ANDELARROT, COULEVON, MONTCEY, COLOMBIER, MONT-LE-VERNOIS, ROSEY, MAILLEY-ET-CHAZELOT, VELLE-LE-CHÂTEL, QUINCEY, CLANS, FLAGY, LE MAGNORAY, VILLEPAROIS, VELLEFAUX, VELLEGUINDRY-ET-LEVRECEY, NEUREY-LÈS-LA-DEMIE",BOURGOGNE-FRANCHE-COMTÉ,HAUTE-SAÔNE
9390,RENAULT,CLIO,AUTOMATIQUE,8900,Second-Hand,HYBRIDE,2020,23990.0,94000,2.4657,48.7927,CRÉTEIL,ÎLE-DE-FRANCE,VAL-DE-MARNE
9391,RENAULT,CLIO,MANUELLE,1000,Second-Hand,ESSENCE,2021,17890.0,62231,1.7723666666666666,50.9456,"COQUELLES, PEUPLINGUES, SANGATTE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9392,RENAULT,TWINGO,MANUELLE,11950,Second-Hand,ESSENCE,2018,8490.0,59160,3.01025,50.633,"LILLE, CAPINGHEM",HAUTS-DE-FRANCE,NORD
9393,RENAULT,CAPTUR,MANUELLE,12296,Second-Hand,DIESEL,2018,16490.0,13700,5.2239,43.416,"MARIGNANE, SAINT-VICTORET",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9394,RENAULT,TWINGO,MANUELLE,7000,Second-Hand,ESSENCE,2019,8990.0,51000,4.3672,48.9539,CHÂLONS-EN-CHAMPAGNE,GRAND EST,MARNE
9395,RENAULT,MEGANE,AUTOMATIQUE,21847,Second-Hand,DIESEL,2019,16680.0,77100,2.8786666666666663,48.9265,"NANTEUIL-LÈS-MEAUX, MAREUIL-LÈS-MEAUX, MEAUX",ÎLE-DE-FRANCE,SEINE-ET-MARNE
9396,RENAULT,TWINGO,MANUELLE,23034,Second-Hand,ESSENCE,2018,8790.0,13700,5.2239,43.416,"MARIGNANE, SAINT-VICTORET",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9397,RENAULT,CLIO,MANUELLE,10212,Second-Hand,ESSENCE,2020,14780.0,38200,4.903812500000001,45.4962,"SAINT-SORLIN-DE-VIENNE, LUZINAY, JARDIN, VIENNE, VILLETTE-DE-VIENNE, SEYSSUEL, SERPAIZE, CHUZELLES",AUVERGNE-RHÔNE-ALPES,ISÈRE
9398,RENAULT,CAPTUR,MANUELLE,2000,Second-Hand,ESSENCE,2021,21990.0,59850,2.8351,50.7043,NIEPPE,HAUTS-DE-FRANCE,NORD
9399,RENAULT,MEGANE,AUTOMATIQUE,8990,Second-Hand,ESSENCE,2021,27990.0,94400,2.4033,48.7872,VITRY-SUR-SEINE,ÎLE-DE-FRANCE,VAL-DE-MARNE
9400,RENAULT,CAPTUR,MANUELLE,8359,Second-Hand,ESSENCE,2020,18190.0,62000,2.75395,50.28100000000001,"ARRAS, DAINVILLE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9401,RENAULT,CLIO,AUTOMATIQUE,10,New,HYBRIDE,2021,20690.0,13100,5.51904,43.5195,"SAINT-ANTONIN-SUR-BAYON, BEAURECUEIL, AIX-EN-PROVENCE, LE THOLONET, SAINT-MARC-JAUMEGARDE",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9402,RENAULT,CLIO,MANUELLE,40792,Second-Hand,ESSENCE,2018,10990.0,59320,2.9567222222222216,50.6223,"ENNETIÈRES-EN-WEPPES, RADINGHEM-EN-WEPPES, HALLENNES-LEZ-HAUBOURDIN, HAUBOURDIN, EMMERIN, ESCOBECQUES, ERQUINGHEM-LE-SEC, SEQUEDIN, ENGLOS",HAUTS-DE-FRANCE,NORD
9403,RENAULT,CLIO,MANUELLE,49605,Second-Hand,DIESEL,2020,12790.0,51530,3.944058823529412,49.0107,"MANCY, MOUSSY, BRUGNY-VAUDANCOURT, MAGENTA, OIRY, DIZY, MOSLINS, CHOUILLY, PIERRY, MARDEUIL, CUIS, CHAVOT-COURCOURT, MORANGIS, SAINT-MARTIN-D’ABLOIS, CRAMANT, VINAY, MONTHELON",GRAND EST,MARNE
9404,RENAULT,CLIO,MANUELLE,12274,Second-Hand,DIESEL,2020,14990.0,74200,6.51566,46.3258,"THONON-LES-BAINS, LYAUD, MARGENCEL, ARMOY, ANTHY-SUR-LÉMAN, ALLINGES, LA FORCLAZ, REYVROZ, MARIN, LA VERNAZ",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE
9405,RENAULT,CLIO,MANUELLE,10616,Second-Hand,DIESEL,2020,15480.0,77100,2.8786666666666663,48.9265,"NANTEUIL-LÈS-MEAUX, MAREUIL-LÈS-MEAUX, MEAUX",ÎLE-DE-FRANCE,SEINE-ET-MARNE
9406,RENAULT,CLIO,MANUELLE,85387,Second-Hand,DIESEL,2015,9890.0,13700,5.2239,43.416,"MARIGNANE, SAINT-VICTORET",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9407,RENAULT,CLIO,AUTOMATIQUE,5303,Second-Hand,DIESEL,2019,14480.0,77100,2.8786666666666663,48.9265,"NANTEUIL-LÈS-MEAUX, MAREUIL-LÈS-MEAUX, MEAUX",ÎLE-DE-FRANCE,SEINE-ET-MARNE
9408,RENAULT,CLIO,MANUELLE,9900,Second-Hand,ESSENCE,2021,21290.0,59223,3.1213,50.7533,RONCQ,HAUTS-DE-FRANCE,NORD
9409,RENAULT,TWINGO,MANUELLE,23682,Second-Hand,ESSENCE,2018,9899.0,94100,2.4932,48.7939,SAINT-MAUR-DES-FOSSÉS,ÎLE-DE-FRANCE,VAL-DE-MARNE
9410,RENAULT,CAPTUR,MANUELLE,8818,Second-Hand,ESSENCE,2020,17980.0,59223,3.1213,50.7533,RONCQ,HAUTS-DE-FRANCE,NORD
9411,RENAULT,CLIO,MANUELLE,47400,Second-Hand,DIESEL,2017,11490.0,94400,2.4033,48.7872,VITRY-SUR-SEINE,ÎLE-DE-FRANCE,VAL-DE-MARNE
9412,RENAULT,ZOE,AUTOMATIQUE,44902,Second-Hand,ELECTRIQUE,2016,8990.0,62217,2.7804857142857142,50.2591,"BEAURAINS, NEUVILLE-VITASSE, TILLOY-LÈS-MOFFLAINES, MERCATEL, WAILLY, ACHICOURT, AGNY",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9413,RENAULT,CAPTUR,MANUELLE,82377,Second-Hand,DIESEL,2016,11490.0,62218,2.8532,50.438,LOISON-SOUS-LENS,HAUTS-DE-FRANCE,PAS-DE-CALAIS
9414,RENAULT,CAPTUR,MANUELLE,40735,Second-Hand,ESSENCE,2017,11290.0,25300,6.350984615384616,46.9,"HOUTAUD, VUILLECIN, DOUBS, LA CLUSE-ET-MIJOUX, CHAFFOIS, ARÇON, LES ALLIÉS, PONTARLIER, LES FOURGS, SAINTE-COLOMBE, DOMMARTIN, GRANGES-NARBOZ, VERRIÈRES-DE-JOUX",BOURGOGNE-FRANCHE-COMTÉ,DOUBS
9415,RENAULT,CLIO,MANUELLE,10,New,ESSENCE,2021,16490.0,57000,6.1727,49.1191,METZ,GRAND EST,MOSELLE
9416,RENAULT,CLIO,AUTOMATIQUE,10,New,HYBRIDE,2020,19990.0,73230,5.987283333333334,45.5863,"THOIRY, VEREL-PRAGONDRAN, BARBY, SAINT-JEAN-D’ARVEY, LES DÉSERTS, SAINT-ALBAN-LEYSSE",AUVERGNE-RHÔNE-ALPES,SAVOIE
9417,RENAULT,CAPTUR,AUTOMATIQUE,8990,Second-Hand,HYBRIDE,2020,28990.0,94400,2.4033,48.7872,VITRY-SUR-SEINE,ÎLE-DE-FRANCE,VAL-DE-MARNE
9418,RENAULT,CLIO,MANUELLE,38319,Second-Hand,ESSENCE,2018,11480.0,70000,6.143630952380952,47.6563,"VALLEROIS-LE-BOIS, ÉCHENOZ-LE-SEC, BAIGNES, VESOUL, COMBERJON, PUSY-ET-ÉPENOUX, CHARMOILLE, LA DEMIE, NAVENNE, AUXON, ÉCHENOZ-LA-MÉLINE, RAZE, MONTIGNY-LÈS-VESOUL, CHARIEZ, VALLEROIS-LORIOZ, CERRE-LÈS-NOROY, DAMPVALLEY-LÈS-COLOMBE, PUSEY, NOROY-LE-BOURG, ANDELARRE, BOURSIÈRES, NOIDANS-LÈS-VESOUL, FROTEY-LÈS-VESOUL, COLOMBE-LÈS-VESOUL, VAIVRE-ET-MONTOILLE, VILLERS-LE-SEC, ANDELARROT, COULEVON, MONTCEY, COLOMBIER, MONT-LE-VERNOIS, ROSEY, MAILLEY-ET-CHAZELOT, VELLE-LE-CHÂTEL, QUINCEY, CLANS, FLAGY, LE MAGNORAY, VILLEPAROIS, VELLEFAUX, VELLEGUINDRY-ET-LEVRECEY, NEUREY-LÈS-LA-DEMIE",BOURGOGNE-FRANCHE-COMTÉ,HAUTE-SAÔNE
9419,RENAULT,TWINGO,MANUELLE,47825,Second-Hand,ESSENCE,2018,8900.0,54135,5.7808,49.5007,MEXY,GRAND EST,MEURTHE-ET-MOSELLE
9420,RENAULT,CAPTUR,MANUELLE,82762,Second-Hand,DIESEL,2017,11990.0,51100,4.0333,49.25,REIMS,GRAND EST,MARNE
9421,RENAULT,TWINGO,MANUELLE,3540,Second-Hand,ESSENCE,2020,13980.0,38200,4.903812500000001,45.4962,"SAINT-SORLIN-DE-VIENNE, LUZINAY, JARDIN, VIENNE, VILLETTE-DE-VIENNE, SEYSSUEL, SERPAIZE, CHUZELLES",AUVERGNE-RHÔNE-ALPES,ISÈRE
9422,RENAULT,CLIO,MANUELLE,25858,Second-Hand,DIESEL,2020,14989.0,51100,4.0333,49.25,REIMS,GRAND EST,MARNE
9423,RENAULT,MEGANE,MANUELLE,38452,Second-Hand,DIESEL,2018,12490.0,94000,2.4657,48.7927,CRÉTEIL,ÎLE-DE-FRANCE,VAL-DE-MARNE
9424,RENAULT,ZOE,AUTOMATIQUE,10377,Second-Hand,ELECTRIQUE,2018,12490.0,73200,6.373636363636364,45.6592,"GRIGNON, PALLUD, GILLY-SUR-ISÈRE, CÉSARCHES, PLANCHERINE, VENTHON, ALBERTVILLE, MERCURY, ALLONDAZ, THÉNÉSOL, MONTHION",AUVERGNE-RHÔNE-ALPES,SAVOIE
9425,RENAULT,MEGANE,AUTOMATIQUE,8000,Second-Hand,ESSENCE,2021,24890.0,10000,4.0852,48.3007,TROYES,GRAND EST,AUBE
9426,RENAULT,TWINGO,MANUELLE,5405,Second-Hand,ESSENCE,2020,9890.0,10000,4.0852,48.3007,TROYES,GRAND EST,AUBE
9427,RENAULT,CLIO,MANUELLE,11958,Second-Hand,ESSENCE,2020,13200.0,54135,5.7808,49.5007,MEXY,GRAND EST,MEURTHE-ET-MOSELLE
9428,RENAULT,TWINGO,MANUELLE,24422,Second-Hand,ESSENCE,2018,10500.0,26100,5.0562,45.0464,ROMANS-SUR-ISÈRE,AUVERGNE-RHÔNE-ALPES,DRÔME
9429,RENAULT,CLIO,MANUELLE,11570,Second-Hand,ESSENCE,2019,12490.0,74100,6.2448000000000015,46.203,"VILLE-LA-GRAND, ANNEMASSE, ÉTREMBIÈRES, JUVIGNY, AMBILLY, VÉTRAZ-MONTHOUX",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE
9430,RENAULT,CLIO,MANUELLE,19763,Second-Hand,DIESEL,2020,14989.0,51100,4.0333,49.25,REIMS,GRAND EST,MARNE
9431,RENAULT,MEGANE,MANUELLE,46503,Second-Hand,DIESEL,2019,14990.0,10000,4.0852,48.3007,TROYES,GRAND EST,AUBE
9432,RENAULT,CLIO,MANUELLE,10,New,DIESEL,2020,18420.0,38000,5.7224,45.1715,GRENOBLE,AUVERGNE-RHÔNE-ALPES,ISÈRE
9433,RENAULT,MEGANE,MANUELLE,10,New,DIESEL,2021,23990.0,57000,6.1727,49.1191,METZ,GRAND EST,MOSELLE
9434,RENAULT,MEGANE,MANUELLE,100025,Second-Hand,DIESEL,2016,11990.0,62219,2.21415,50.734,"WISQUES, LONGUENESSE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9435,RENAULT,TWINGO,MANUELLE,20829,Second-Hand,ESSENCE,2018,8690.0,13100,5.51904,43.5195,"SAINT-ANTONIN-SUR-BAYON, BEAURECUEIL, AIX-EN-PROVENCE, LE THOLONET, SAINT-MARC-JAUMEGARDE",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9436,RENAULT,TWINGO,MANUELLE,10780,Second-Hand,ESSENCE,2020,12900.0,26000,4.8951,44.928,VALENCE,AUVERGNE-RHÔNE-ALPES,DRÔME
9437,RENAULT,MEGANE,MANUELLE,60200,Second-Hand,DIESEL,2017,11990.0,59470,2.419483333333333,50.8813,"BAMBECQUE, HERZEELE, ZEGERSCAPPEL, MERCKEGHEM, HOUTKERQUE, ERINGHEM, WORMHOUT, BOLLEZEELE, LEDRINGHEM, VOLCKERINCKHOVE, BROXEELE, ESQUELBECQ",HAUTS-DE-FRANCE,NORD
9438,RENAULT,CLIO,MANUELLE,90000,Second-Hand,DIESEL,2018,9490.0,59640,2.377,51.033,DUNKERQUE,HAUTS-DE-FRANCE,NORD
9439,RENAULT,CLIO,MANUELLE,58000,Second-Hand,ESSENCE,2017,9900.0,94000,2.4657,48.7927,CRÉTEIL,ÎLE-DE-FRANCE,VAL-DE-MARNE
9440,RENAULT,CLIO,MANUELLE,19221,Second-Hand,ESSENCE,2020,13390.0,62000,2.75395,50.28100000000001,"ARRAS, DAINVILLE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9441,RENAULT,CLIO,MANUELLE,19155,Second-Hand,DIESEL,2017,11490.0,51100,4.0333,49.25,REIMS,GRAND EST,MARNE
9442,RENAULT,CLIO,MANUELLE,22568,Second-Hand,DIESEL,2018,9990.0,54135,5.7808,49.5007,MEXY,GRAND EST,MEURTHE-ET-MOSELLE
9443,RENAULT,TWINGO,AUTOMATIQUE,37843,Second-Hand,ESSENCE,2018,11990.0,51530,3.944058823529412,49.0107,"MANCY, MOUSSY, BRUGNY-VAUDANCOURT, MAGENTA, OIRY, DIZY, MOSLINS, CHOUILLY, PIERRY, MARDEUIL, CUIS, CHAVOT-COURCOURT, MORANGIS, SAINT-MARTIN-D’ABLOIS, CRAMANT, VINAY, MONTHELON",GRAND EST,MARNE
9444,RENAULT,TWINGO,MANUELLE,6528,Second-Hand,ESSENCE,2021,14490.0,13100,5.51904,43.5195,"SAINT-ANTONIN-SUR-BAYON, BEAURECUEIL, AIX-EN-PROVENCE, LE THOLONET, SAINT-MARC-JAUMEGARDE",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9445,RENAULT,ZOE,AUTOMATIQUE,27777,Second-Hand,ELECTRIQUE,2017,10975.0,62220,2.9582,50.4924,CARVIN,HAUTS-DE-FRANCE,PAS-DE-CALAIS
9446,RENAULT,MEGANE,MANUELLE,24800,Second-Hand,ESSENCE,2019,18999.0,44400,-1.5497,47.1814,REZÉ,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE
9447,RENAULT,CLIO,AUTOMATIQUE,10,New,HYBRIDE,2020,24600.0,54135,5.7808,49.5007,MEXY,GRAND EST,MEURTHE-ET-MOSELLE
9448,RENAULT,CLIO,MANUELLE,11286,Second-Hand,ESSENCE,2020,14990.0,62114,2.6830000000000003,50.4451,SAINS-EN-GOHELLE,HAUTS-DE-FRANCE,PAS-DE-CALAIS
9449,RENAULT,TWINGO,MANUELLE,10367,Second-Hand,ESSENCE,2020,12990.0,73230,5.987283333333334,45.5863,"THOIRY, VEREL-PRAGONDRAN, BARBY, SAINT-JEAN-D’ARVEY, LES DÉSERTS, SAINT-ALBAN-LEYSSE",AUVERGNE-RHÔNE-ALPES,SAVOIE
9450,RENAULT,CAPTUR,MANUELLE,22191,Second-Hand,ESSENCE,2017,13490.0,62114,2.6830000000000003,50.4451,SAINS-EN-GOHELLE,HAUTS-DE-FRANCE,PAS-DE-CALAIS
9451,RENAULT,CLIO,MANUELLE,15528,Second-Hand,DIESEL,2020,18990.0,62800,2.7807,50.4198,LIÉVIN,HAUTS-DE-FRANCE,PAS-DE-CALAIS
9452,RENAULT,MEGANE,MANUELLE,22837,Second-Hand,ESSENCE,2017,14490.0,94000,2.4657,48.7927,CRÉTEIL,ÎLE-DE-FRANCE,VAL-DE-MARNE
9453,RENAULT,CLIO,MANUELLE,40937,Second-Hand,ESSENCE,2017,11900.0,13700,5.2239,43.416,"MARIGNANE, SAINT-VICTORET",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9454,RENAULT,TWINGO,MANUELLE,8139,Second-Hand,ESSENCE,2020,10990.0,62231,1.7723666666666666,50.9456,"COQUELLES, PEUPLINGUES, SANGATTE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9455,RENAULT,CLIO,MANUELLE,9558,Second-Hand,DIESEL,2019,13790.0,13700,5.2239,43.416,"MARIGNANE, SAINT-VICTORET",PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
9456,RENAULT,CLIO,MANUELLE,100,New,DIESEL,2020,19864.0,51100,4.0333,49.25,REIMS,GRAND EST,MARNE
9457,RENAULT,CLIO,MANUELLE,56452,Second-Hand,ESSENCE,2018,12299.0,26000,4.8951,44.928,VALENCE,AUVERGNE-RHÔNE-ALPES,DRÔME
9458,RENAULT,MEGANE,MANUELLE,15501,Second-Hand,ESSENCE,2020,15990.0,10000,4.0852,48.3007,TROYES,GRAND EST,AUBE
9459,RENAULT,ZOE,AUTOMATIQUE,500,Second-Hand,ELECTRIQUE,2021,29990.0,59850,2.8351,50.7043,NIEPPE,HAUTS-DE-FRANCE,NORD
9460,RENAULT,MEGANE,AUTOMATIQUE,4209,Second-Hand,DIESEL,2020,21490.0,74200,6.51566,46.3258,"THONON-LES-BAINS, LYAUD, MARGENCEL, ARMOY, ANTHY-SUR-LÉMAN, ALLINGES, LA FORCLAZ, REYVROZ, MARIN, LA VERNAZ",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE
9461,RENAULT,ZOE,AUTOMATIQUE,5000,Second-Hand,ELECTRIQUE,2020,15990.0,25000,6.0182,47.2488,BESANÇON,BOURGOGNE-FRANCHE-COMTÉ,DOUBS
9462,RENAULT,TWINGO,MANUELLE,4934,Second-Hand,ESSENCE,2020,12690.0,73300,6.3350833333333325,45.2833,"MONTVERNIER, VILLARGONDRAN, JARRIER, FONTCOUVERTE-LA TOUSSUIRE, SAINT-PANCRACE, HERMILLON, PONTAMAFREY-MONTPASCAL, ALBIEZ-MONTROND, LE CHÂTEL, ALBIEZ-LE-JEUNE, VILLAREMBERT, SAINT-JEAN-DE-MAURIENNE",AUVERGNE-RHÔNE-ALPES,SAVOIE
9463,RENAULT,CAPTUR,MANUELLE,41425,Second-Hand,DIESEL,2018,12990.0,62231,1.7723666666666666,50.9456,"COQUELLES, PEUPLINGUES, SANGATTE",HAUTS-DE-FRANCE,PAS-DE-CALAIS
9464,RENAULT,MEGANE,AUTOMATIQUE,80888,Second-Hand,DIESEL,2019,14990.0,51100,4.0333,49.25,REIMS,GRAND EST,MARNE
9465,RENAULT,TWINGO,MANUELLE,10000,Second-Hand,ESSENCE,2021,13690.0,62218,2.8532,50.438,LOISON-SOUS-LENS,HAUTS-DE-FRANCE,PAS-DE-CALAIS
